Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-04-29,2015,4,29,Wednesday,17,2015-17,210.37,211.29,209.6,210.57,125684900.0,189.71,-0.004114561476961653,189.3957142857144,188.01079999999993
2015-04-30,2015,4,30,Thursday,17,2015-17,209.88,210.35,207.62,208.46,161304900.0,187.81,-0.01002053152909177,189.29357142857154,187.99739999999994
2015-05-01,2015,5,1,Friday,17,2015-17,209.4,210.77,209.28,210.72,103399700.0,189.85,0.010841462480319475,189.39857142857153,188.02759999999995
2015-05-04,2015,5,4,Monday,18,2015-18,211.23,212.02,211.1,211.32,70927200.0,190.39,0.0028473076803443575,189.51642857142866,188.04599999999994
2015-05-05,2015,5,5,Tuesday,18,2015-18,211.03,211.46,208.73,208.9,113326200.0,188.21,-0.011451946346000441,189.41785714285723,188.02139999999991
2015-05-06,2015,5,6,Wednesday,18,2015-18,209.56,209.93,206.76,208.04,135060200.0,187.43,-0.0041166763211861745,189.2678571428572,187.97039999999993
2015-05-07,2015,5,7,Thursday,18,2015-18,207.92,209.38,207.52,208.87,88244900.0,188.18,0.003989681274874535,189.32714285714292,187.93759999999995
2015-05-08,2015,5,8,Friday,18,2015-18,210.88,211.86,210.78,211.62,155877300.0,190.66,0.01316613982863113,189.44142857142862,187.95879999999994
2015-05-11,2015,5,11,Monday,19,2015-19,211.57,211.89,210.52,210.61,75708100.0,189.75,-0.0047727623774816985,189.50642857142861,187.97479999999993
2015-05-12,2015,5,12,Tuesday,19,2015-19,209.61,210.63,208.62,209.98,119727600.0,189.18,-0.002991371270194554,189.46428571428575,187.95559999999995
2015-05-13,2015,5,13,Wednesday,19,2015-19,210.47,211.22,209.74,210.02,94667900.0,189.22,0.00019059164469781287,189.3907142857143,187.9527999999999
2015-05-14,2015,5,14,Thursday,19,2015-19,211.24,212.32,210.91,212.21,95934000.0,191.19,0.01042764227983195,189.4264285714286,188.00519999999995
2015-05-15,2015,5,15,Friday,19,2015-19,212.44,212.61,211.86,212.44,76510100.0,191.4,0.0010838069268990225,189.53428571428574,188.05779999999993
2015-05-18,2015,5,18,Monday,20,2015-20,212.24,213.4,212.16,213.1,74549700.0,191.99,0.0031066321510118122,189.6407142857143,188.1751999999999
2015-05-19,2015,5,19,Tuesday,20,2015-20,213.24,213.57,212.69,213.03,72114600.0,191.93,-0.00032839378324822643,189.79928571428573,188.27599999999993
2015-05-20,2015,5,20,Wednesday,20,2015-20,213.15,213.78,212.5,212.88,76857500.0,191.79,-0.0007041479217857471,190.08357142857145,188.43459999999993
2015-05-21,2015,5,21,Thursday,20,2015-20,212.71,213.75,212.51,213.5,64764600.0,192.35,0.0029123751160151645,190.26214285714286,188.61299999999991
2015-05-22,2015,5,22,Friday,20,2015-20,213.04,213.54,212.91,212.99,57433500.0,191.89,-0.0023886899591966104,190.36928571428572,188.7355999999999
2015-05-26,2015,5,26,Tuesday,21,2015-21,212.4,212.91,210.2,210.7,124308600.0,189.83,-0.010751862223491337,190.48499999999999,188.83979999999988
2015-05-27,2015,5,27,Wednesday,21,2015-21,211.25,212.98,210.76,212.7,93214000.0,191.63,0.009492276427796265,190.78500000000003,188.93059999999986
2015-05-28,2015,5,28,Thursday,21,2015-21,212.33,212.59,211.63,212.46,74974600.0,191.42,-0.0011280503123020091,191.0164285714286,189.02839999999986
2015-05-29,2015,5,29,Friday,21,2015-21,212.38,212.43,210.82,211.14,124919600.0,190.23,-0.006213156663347874,190.98571428571432,189.05759999999984
2015-06-01,2015,6,1,Monday,22,2015-22,211.94,212.34,210.62,211.57,93338800.0,190.61,0.0020365407827940274,191.04714285714292,189.11159999999984
2015-06-02,2015,6,2,Tuesday,22,2015-22,211.02,212.19,210.27,211.36,91531000.0,190.43,-0.0009925459391710856,191.13642857142864,189.12879999999987
2015-06-03,2015,6,3,Wednesday,22,2015-22,212.0,212.67,211.33,211.92,87820900.0,190.93,0.0026493387110189115,191.25857142857149,189.16339999999985
2015-06-04,2015,6,4,Thursday,22,2015-22,211.07,211.86,209.75,210.13,151882800.0,189.32,-0.008446403721123263,191.12500000000006,189.18699999999987
2015-06-05,2015,6,5,Friday,22,2015-22,209.95,210.58,208.98,209.77,121704700.0,188.99,-0.0017132941616541109,190.9528571428572,189.25919999999988
2015-06-08,2015,6,8,Monday,23,2015-23,209.64,209.82,208.39,208.48,89063300.0,187.83,-0.006149443606390359,190.6557142857143,189.31699999999987
2015-06-09,2015,6,9,Tuesday,23,2015-23,208.45,209.1,207.69,208.45,105034700.0,187.8,-0.00014427681651907331,190.36071428571432,189.36579999999984
2015-06-10,2015,6,10,Wednesday,23,2015-23,209.37,211.41,209.3,210.95,134551300.0,190.06,0.011993440957486223,190.2371428571429,189.4145999999998
2015-06-11,2015,6,11,Thursday,23,2015-23,211.48,212.09,211.2,211.63,73876400.0,190.67,0.0032235537884122145,190.1171428571429,189.50839999999982
2015-06-12,2015,6,12,Friday,23,2015-23,210.64,211.48,209.68,210.01,135382400.0,189.21,-0.007654738337529832,189.92571428571435,189.5859999999998
2015-06-15,2015,6,15,Monday,24,2015-24,208.64,209.45,207.79,209.11,124384200.0,188.4,-0.004285723041469014,189.8235714285715,189.6341999999998
2015-06-16,2015,6,16,Tuesday,24,2015-24,208.93,210.35,208.72,210.25,85308200.0,189.43,0.005451910262240567,189.66642857142864,189.67779999999982
2015-06-17,2015,6,17,Wednesday,24,2015-24,210.59,211.32,209.36,210.59,126708600.0,189.73,0.0016170219552980036,189.54571428571435,189.7373999999998
2015-06-18,2015,6,18,Thursday,24,2015-24,211.31,213.34,210.63,212.78,165867900.0,191.7,0.010399418445161013,189.65071428571432,189.82379999999984
2015-06-19,2015,6,19,Friday,24,2015-24,211.46,211.55,210.36,210.81,130478700.0,190.85,-0.004439346102641961,189.66785714285717,189.87659999999985
2015-06-22,2015,6,22,Monday,25,2015-25,211.91,212.59,211.64,211.89,70696000.0,191.83,0.005123208036464932,189.76785714285717,189.92839999999987
2015-06-23,2015,6,23,Tuesday,25,2015-25,212.14,212.44,211.57,212.04,68476800.0,191.97,0.0007080093427642709,189.84214285714287,190.00019999999986
2015-06-24,2015,6,24,Wednesday,25,2015-25,211.72,212.17,210.47,210.5,92307300.0,190.57,-0.007262910558170188,189.9314285714286,190.03679999999986
2015-06-25,2015,6,25,Thursday,25,2015-25,211.1,211.25,209.77,209.86,97107400.0,189.99,-0.0030404192484568826,190.0028571428572,190.04479999999984
2015-06-26,2015,6,26,Friday,25,2015-25,210.29,210.58,209.16,209.82,104174800.0,189.96,-0.00019066093891439984,190.15500000000006,190.0533999999998
2015-06-29,2015,6,29,Monday,26,2015-26,208.05,209.83,205.33,205.42,202621300.0,185.97,-0.020970196197315993,190.02428571428575,190.0257999999998
2015-06-30,2015,6,30,Tuesday,26,2015-26,207.26,207.32,205.28,205.85,182925100.0,186.36,0.0020932081499902555,189.76000000000005,189.97179999999983
2015-07-01,2015,7,1,Wednesday,26,2015-26,207.73,208.03,206.56,207.5,135979900.0,187.86,0.00801547336709807,189.55928571428578,189.95219999999983
2015-07-02,2015,7,2,Thursday,26,2015-26,208.07,208.27,206.81,207.31,104373700.0,187.69,-0.0009157367087201385,189.45071428571435,189.91059999999982
2015-07-06,2015,7,6,Monday,27,2015-27,205.77,207.65,205.53,206.72,117975400.0,187.15,-0.0028457434375667168,189.36142857142863,189.84859999999983
2015-07-07,2015,7,7,Tuesday,27,2015-27,206.96,208.17,204.11,208.02,173820200.0,188.33,0.006288645151674821,189.2828571428572,189.8013999999998
2015-07-08,2015,7,8,Wednesday,27,2015-27,206.42,206.76,204.25,204.53,164020100.0,185.17,-0.016777325825357847,188.95714285714294,189.70699999999982
2015-07-09,2015,7,9,Thursday,27,2015-27,207.04,207.35,204.77,204.9,144113100.0,185.5,0.0018090374080061977,188.5142857142858,189.60699999999983
2015-07-10,2015,7,10,Friday,27,2015-27,207.29,207.98,204.95,207.48,129456900.0,187.84,0.012591452460513741,188.29928571428582,189.56959999999984
2015-07-13,2015,7,13,Monday,28,2015-28,208.99,209.9,208.94,209.77,106069400.0,189.91,0.011037259147121059,188.16214285714295,189.61159999999984
2015-07-14,2015,7,14,Tuesday,28,2015-28,209.72,211.05,209.65,210.68,81709600.0,190.74,0.004338152011359675,188.07428571428582,189.62939999999983
2015-07-15,2015,7,15,Wednesday,28,2015-28,210.73,211.28,210.04,210.61,97914100.0,190.67,-0.00033223797999304416,188.08142857142866,189.63499999999985
2015-07-16,2015,7,16,Thursday,28,2015-28,211.87,212.3,211.58,212.3,106683300.0,192.2,0.008024217178675075,188.2392857142858,189.71479999999988
2015-07-17,2015,7,17,Friday,28,2015-28,212.29,212.55,211.8,212.48,89030000.0,192.37,0.0008479546161288543,188.41142857142864,189.8135999999999
2015-07-20,2015,7,20,Monday,29,2015-29,212.75,213.18,212.21,212.59,70446800.0,192.47,0.0005175747770620465,188.87571428571437,189.89939999999987
2015-07-21,2015,7,21,Tuesday,29,2015-29,212.43,212.74,211.39,211.75,77965000.0,191.7,-0.003951195074380798,189.25714285714292,189.9201999999999
2015-07-22,2015,7,22,Wednesday,29,2015-29,210.93,211.77,210.89,211.37,88667900.0,191.36,-0.0017945549036614272,189.50714285714292,189.9523999999999
2015-07-23,2015,7,23,Thursday,29,2015-29,211.53,211.65,209.75,210.18,90509100.0,190.28,-0.00563008655997943,189.69214285714293,189.97439999999992
2015-07-24,2015,7,24,Friday,29,2015-29,210.3,210.37,207.6,208.0,117755000.0,188.31,-0.010371833864617708,189.77500000000006,189.9561999999999
2015-07-27,2015,7,27,Monday,30,2015-30,206.94,207.55,206.26,206.79,132361100.0,187.21,-0.005817487256166709,189.69500000000008,189.87659999999988
2015-07-28,2015,7,28,Tuesday,30,2015-30,207.79,209.5,206.8,209.33,123544800.0,189.51,0.012283205370033023,190.00500000000005,189.8387999999999
2015-07-29,2015,7,29,Wednesday,30,2015-30,209.48,211.04,209.31,210.77,105791300.0,190.82,0.006878916622967024,190.38500000000005,189.8153999999999
2015-07-30,2015,7,30,Thursday,30,2015-30,210.16,211.02,209.42,210.82,91304400.0,190.86,0.00023733718553131666,190.60071428571433,189.7939999999999
2015-07-31,2015,7,31,Friday,30,2015-30,211.42,211.45,210.16,210.5,103266900.0,190.57,-0.0015179420073722083,190.64785714285722,189.76959999999988
2015-08-03,2015,8,3,Monday,31,2015-31,210.46,210.53,208.65,209.79,113965700.0,189.93,-0.0033731014694385886,190.5900000000001,189.72119999999987
2015-08-04,2015,8,4,Tuesday,31,2015-31,209.7,210.25,208.8,209.38,81820800.0,189.56,-0.0019540030792298824,190.51071428571436,189.67459999999988
2015-08-05,2015,8,5,Wednesday,31,2015-31,210.45,211.31,209.73,210.07,85786800.0,190.18,0.00329519262178235,190.36642857142866,189.6815999999999
2015-08-06,2015,8,6,Thursday,31,2015-31,210.29,210.42,207.65,208.35,116030800.0,188.63,-0.00818749728214696,190.0992857142858,189.6215999999999
2015-08-07,2015,8,7,Friday,31,2015-31,208.16,208.34,206.87,207.95,117858000.0,188.26,-0.0019202652292531486,189.79857142857153,189.5583999999999
2015-08-10,2015,8,10,Monday,32,2015-32,209.28,210.67,209.28,210.57,80270700.0,190.64,0.012599512923225697,189.72285714285726,189.56659999999988
2015-08-11,2015,8,11,Tuesday,32,2015-32,208.97,209.47,207.76,208.67,126081400.0,188.92,-0.009023055896842824,189.54857142857153,189.53279999999987
2015-08-12,2015,8,12,Wednesday,32,2015-32,207.11,209.14,205.36,208.92,172123700.0,189.14,0.0011979012698675184,189.46714285714296,189.50699999999986
2015-08-13,2015,8,13,Thursday,32,2015-32,208.73,209.55,208.01,208.66,89383300.0,188.91,-0.0012445493988173517,189.51000000000008,189.46659999999986
2015-08-14,2015,8,14,Friday,32,2015-32,208.43,209.51,208.26,209.42,72786500.0,189.6,0.0036424219787944967,189.68071428571437,189.47219999999987
2015-08-17,2015,8,17,Monday,33,2015-33,208.71,210.59,208.16,210.59,79072600.0,190.65,0.005586818784034442,189.76214285714292,189.50539999999987
2015-08-18,2015,8,18,Tuesday,33,2015-33,210.26,210.68,209.7,209.98,71692700.0,190.1,-0.002896659841392424,189.71071428571435,189.55079999999987
2015-08-19,2015,8,19,Wednesday,33,2015-33,209.09,210.01,207.35,208.32,172946000.0,188.6,-0.007905579328176704,189.54928571428576,189.5667999999999
2015-08-20,2015,8,20,Thursday,33,2015-33,206.51,208.29,203.9,203.97,194327900.0,184.66,-0.020881224519219255,189.12714285714287,189.4587999999999
2015-08-21,2015,8,21,Friday,33,2015-33,201.73,203.94,197.52,197.83,346588500.0,179.1,-0.030102649505146184,188.35357142857146,189.2273999999999
2015-08-24,2015,8,24,Monday,34,2015-34,187.49,197.48,182.4,189.5,507244300.0,171.56,-0.042106785025324944,187.06785714285715,188.87439999999992
2015-08-25,2015,8,25,Tuesday,34,2015-34,195.43,195.45,186.92,187.27,369833100.0,169.54,-0.011767680693653637,185.59357142857147,188.49719999999994
2015-08-26,2015,8,26,Wednesday,34,2015-34,192.08,194.79,188.37,194.46,339257000.0,176.05,0.03839372347306691,184.69500000000002,188.22959999999992
2015-08-27,2015,8,27,Thursday,34,2015-34,197.02,199.42,195.21,199.27,274143900.0,180.41,0.024735237755152406,184.1342857142857,188.04319999999993
2015-08-28,2015,8,28,Friday,34,2015-34,198.5,199.84,197.92,199.28,160414400.0,180.42,5.015605892810804e-05,183.40428571428575,187.8175999999999
2015-08-31,2015,8,31,Monday,35,2015-35,198.11,199.13,197.01,197.67,163298800.0,178.96,-0.00807911844110265,182.69285714285715,187.5797999999999
